IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,57142,8.219.58.92,4120,10356,Tank Company,com.netease.tankcompany,UDP,Active,,23621,659588,138,745,2026-02-02T21:42:57.633+08:00,2026-02-02T21:43:53.331+08:00
17,10.215.173.1,47492,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,impression.update.easebar.com,75,178,1,1,2026-02-02T21:42:57.637+08:00,2026-02-02T21:42:57.654+08:00
6,10.215.173.1,37352,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:42:57.661+08:00,2026-02-02T21:42:57.691+08:00
6,10.215.173.1,37364,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1265,4986,9,9,2026-02-02T21:42:57.681+08:00,2026-02-02T21:43:28.236+08:00
6,10.215.173.1,37374,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:42:57.872+08:00,2026-02-02T21:42:57.909+08:00
6,10.215.173.1,37386,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1224,3839,8,8,2026-02-02T21:42:57.894+08:00,2026-02-02T21:43:28.236+08:00
17,10.215.173.1,29643,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,audiostatlog.cc.easebar.com,73,134,1,1,2026-02-02T21:43:00.303+08:00,2026-02-02T21:43:00.320+08:00
6,10.215.173.1,44466,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:43:00.327+08:00,2026-02-02T21:43:00.469+08:00
6,10.215.173.1,44474,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:43:00.403+08:00,2026-02-02T21:43:00.542+08:00
6,10.215.173.1,44490,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:43:00.480+08:00,2026-02-02T21:43:00.619+08:00
6,10.215.173.1,44502,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:43:00.561+08:00,2026-02-02T21:43:00.702+08:00
6,10.215.173.1,44504,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:43:01.535+08:00,2026-02-02T21:43:01.676+08:00
6,10.215.173.1,34880,34.159.18.115,9081,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,1500,472,6,5,2026-02-02T21:43:01.549+08:00,2026-02-02T21:43:28.234+08:00
6,10.215.173.1,44512,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:43:02.014+08:00,2026-02-02T21:43:02.154+08:00
17,10.215.173.1,41514,34.159.18.115,5513,10356,Tank Company,com.netease.tankcompany,UDP,Active,,79354,165424,383,878,2026-02-02T21:43:02.523+08:00,2026-02-02T21:43:28.449+08:00
6,10.215.173.1,44522,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:43:03.185+08:00,2026-02-02T21:43:03.322+08:00
17,10.215.173.1,16042,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:43:08.280+08:00,2026-02-02T21:43:08.296+08:00
17,10.215.173.1,14176,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:43:08.283+08:00,2026-02-02T21:43:08.298+08:00
6,10.215.173.1,38788,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6432,8,8,2026-02-02T21:43:08.331+08:00,2026-02-02T21:43:08.511+08:00
6,10.215.173.1,38796,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6431,8,8,2026-02-02T21:43:11.281+08:00,2026-02-02T21:43:11.418+08:00
6,10.215.173.1,40248,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6431,8,8,2026-02-02T21:43:17.570+08:00,2026-02-02T21:43:17.661+08:00
6,10.215.173.1,40250,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6432,8,8,2026-02-02T21:43:20.518+08:00,2026-02-02T21:43:20.642+08:00
17,10.215.173.1,64648,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,graph.facebook.com,64,80,1,1,2026-02-02T21:43:22.816+08:00,2026-02-02T21:43:22.820+08:00
6,10.215.173.1,50686,57.144.182.141,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,graph.facebook.com,1370,3334,9,8,2026-02-02T21:43:22.823+08:00,2026-02-02T21:43:28.236+08:00
17,10.215.173.1,53035,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,applog.matrix.easebar.com,71,87,1,1,2026-02-02T21:43:22.896+08:00,2026-02-02T21:43:22.912+08:00
6,10.215.173.1,42558,34.120.31.123,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,applog.matrix.easebar.com,1856,5907,9,8,2026-02-02T21:43:22.916+08:00,2026-02-02T21:43:28.237+08:00
6,10.215.173.1,35328,34.36.163.39,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,mcount.easebar.com,1766,1414,8,7,2026-02-02T21:43:22.925+08:00,2026-02-02T21:43:28.237+08:00
